"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"3855021326209024","","657863","","","2010-11-14 17:01:23 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@kevinrose  to his*"
"3846618180751360","","657863","","","2010-11-14 16:27:59 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@kevinrose  My friend is looking to add tea towels his cancer prevention arsenal. What's the best place online that ships Internationally?"
"3088922091454464","2972533133410304","96691866","","","2010-11-12 14:17:11 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@danielhreiser yes"
"2862647691186176","2859526495674369","96691866","","","2010-11-11 23:18:03 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@danielhreiser down at the moment"
"2173323404378112","","","","","2010-11-10 01:38:55 +0000","<a href=""http://getglue.com"" rel=""nofollow"">GetGlue.com</a>","Love love love #TheWalkingDead (via @GetGlue) http://is.gd/gSYRP"
"2078780440973312","2023290403033088","14530593","","","2010-11-09 19:23:14 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@plater its cheaper at bestbuy, a coworker got it off amazon for $.01"
"1812464832348160","1760215204630528","17205829","","","2010-11-09 01:44:59 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@phattrainer it tried to snow this morning"
"1781215795347456","","14530593","","","2010-11-08 23:40:49 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@plater root and play with all that stuff. It's fun. Inc has a lot of dev behind it. I came from berry. Don't miss keyboard at all"
"1780990221492225","","14530593","","","2010-11-08 23:39:55 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@plater keyboard on the droid 2 is better then the droid but still meh. If u don't mind the x being huge go for that. Unless u want to"
"1727622505566209","1714914091601920","14530593","","","2010-11-08 20:07:51 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@plater HTC incredible"
"1650632066863105","","14271639","","","2010-11-08 15:01:56 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@firstaidkit check google's image"
"1075923176656896","1074824122204160","6428952","","","2010-11-07 00:58:14 +0000","web","@Kingsley1 not sure if it does.  i run sense.  it flies for me. though vanilla is faster at switching to landscape"
"1067566122405888","","6428952","","","2010-11-07 00:25:02 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@Kingsley1 the sense one has some cool shit on it. He's working on making vanilla final now I'm waiting for that"
"532128915791872","","","","","2010-11-05 12:57:24 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I kind of like races before work #nyrr"
"324809133129728","317266616913921","188400616","","","2010-11-04 23:13:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@skyraider37 YES!"
"29693634937","","","","","2010-11-04 19:16:24 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Do it RT @iFanboy Want to watch the first episode of Walking Dead online, both legally and for free? http://bit.ly/aiRUtH"
"29596168944","","","","","2010-11-03 18:44:17 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Looks like I have lots of Facebook platform reading to do"
"29595985899","29577377493","16640845","","","2010-11-03 18:41:34 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@Hwaet nice!"
"29476017284","","","","","2010-11-02 14:43:32 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","want.to.watch.walking.dead"
"29410656899","29410316041","188400616","","","2010-11-01 22:10:31 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@skyraider37 nice"
"29410472265","29410323742","19374881","","","2010-11-01 22:08:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@jacksonps4 we couldn't get passed the first episode of spooks"
