"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"52820605493444609","","14271639","","","2011-03-29 19:53:08 +0000","<a href=""http://ow.ly"" rel=""nofollow"">Ow.ly</a>","@FirstAidKit ooooooo http://ow.ly/i/9HD6#zcq"
"51830342222479360","","","","","2011-03-27 02:18:11 +0000","<a href=""http://getglue.com"" rel=""nofollow"">GetGlue.com</a>","Aw yeah http://bit.ly/hTjRpj @GetGlue #PulpFiction"
"51351409798561792","","14271639","","","2011-03-25 18:35:04 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@firstaidkit http://j.mp/fGiKWx"
"50929503765147648","50747116414435329","14353369","","","2011-03-24 14:38:34 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rondata all those urls to download it are dead. good thing a good book has been published (sarcasm)"
"50642659617947648","50642419548569600","14353369","","","2011-03-23 19:38:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@rondata programming"
"50639612678385664","","","","","2011-03-23 19:26:39 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://programming-motherfucker.com/ DO YOU SPEAK IT??!?!?!"
"50638203832635392","50624783494291456","9737982","","","2011-03-23 19:21:03 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@magento when is a magento developer book thats actually useful going to come out?"
"50578205979066368","","","","","2011-03-23 15:22:38 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","mmmm django 1.3 http://bit.ly/hd2xue"
"50260850182856704","","","","","2011-03-22 18:21:35 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","Angry Birds Rio, free today only! (the amazon app store came out too) http://amzn.to/gre5G8"
"49922837405896704","","","","","2011-03-21 19:58:26 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","firefox 4 landing http://lifehac.kr/fQ4Pih"
"49305128540454912","","","","","2011-03-20 03:03:53 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","On a mission (@ Joshua Tree w/ 2 others) http://4sq.com/fWm9oh"
"49064975632826368","49058723880116224","14271639","","","2011-03-19 11:09:36 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd</a>","@FirstAidKit Lol where are you?"
