"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1262775239","","","","","2009-02-28 18:27:47 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Wings and beer at Down the Hatch"
"1260334003","","","","","2009-02-27 23:59:08 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Out in hells kitchen then headding to the upper west side"
"1259148309","","","","","2009-02-27 18:38:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","All caught up on Invincible, trying to decide what to start next: Walking Dead, Sleeper, or Criminal (still working on Fables)"
"1256565453","","","","","2009-02-27 02:59:37 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","the login screen of ubuntu jaunty alpha 5 is sexy"
"1255458070","","","","","2009-02-26 21:42:41 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Tried to get tickets to see @kevinrose and @alexalbrecht on Late night with Jimmy Fallon, but all booked =("
"1255455667","","","","","2009-02-26 21:42:05 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Tried to get tickets to see kevin rose and alex albrecht on Late night with Jimmy Fallon, but all booked =("
"1250802183","","","","","2009-02-25 20:52:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Installing Ubuntu Netbook Remix (with Jaunty) on an MSI Wind http://bit.ly/15Efna"
"1250799783","","","","","2009-02-25 20:52:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","http://bit.ly/15Efna"
"1250297298","1250281454","14645160","","","2009-02-25 18:44:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@shwood yeah tweetdeck is awesome"
"1247459048","","","","","2009-02-25 01:58:53 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","2nd episode of dollhouse MUCH better"
"1246791214","","","","","2009-02-24 22:38:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @twit2gTalk: whitelisting approved by twitter! testing!"
"1241749015","","589903","","","2009-02-23 18:32:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@brandice the HE is the one that's now out yet rigt? That one will beat the wind imo. Better processor"
"1238776116","","21594188","","","2009-02-23 00:28:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@Pdmdanny thanks! 7.19.2"
"1238774274","","18454629","","","2009-02-23 00:27:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@dinhternet email me your twitter account and email addy. I'll look at it when I get back to ny"
"1238376736","","","","","2009-02-22 22:08:21 +0000","<a href=""http://brightkite.com/"" rel=""nofollow"">Brightkite</a>","Personal record at Crash B's!!! - Photo: http://bkite.com/04SGY"
"1237387215","","","","","2009-02-22 15:48:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Race day at Crash B's. I'm racing at 2:45 http://www.crash-b.org/"
"1235469595","","7274972","","","2009-02-21 22:37:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@bingopajamas don't give in!!"
"1232482017","","","","","2009-02-20 23:16:57 +0000","web","On a boltbus to boston with The Wrestler, JCVD, Day Earth Stood Still, Hulk Vs, Underworld, and last weeks comics http://twxr.us/2xh CRASHB!"
"1232457372","","","","","2009-02-20 23:08:48 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","OH: ""no I won't give the gospel books back to jim at the strip club. I need a buffer between my sins and my prayer"""
"1226695587","","","","","2009-02-19 14:13:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","I've officially lost 11 pounds since I started training for Crash B's"
"1224766708","","812804","","","2009-02-18 23:25:05 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@ronxo http://twitpic.com/1k60s - That...is...awesome!"
"1221478338","","","","","2009-02-18 03:08:32 +0000","web","@delapaz welcome back!"
"1220355054","","7274972","","","2009-02-17 21:06:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@bingopajamas bwahaha"
"1219361055","","5736512","","","2009-02-17 16:14:55 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@woxidu and that your hair isn't gelled down over your eyes"
"1218775991","","","","","2009-02-17 13:04:52 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","small week for comics this week http://ifanboy.com/users/broderboy/comics"
"1216793174","","13766172","","","2009-02-16 22:01:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@RobIuliano I have to be. Too much TV that I want to watch"
"1216287162","","","","","2009-02-16 19:21:22 +0000","web","Watched dollhouse, wasn't blown away like I was hoping to be"
"1214012648","","","","","2009-02-16 02:24:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Free open bar at the village pourhouse"
"1211273820","","","","","2009-02-15 02:01:22 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Cooked laura dinner, now having a romantic valentines evening watching a bluray rip of boondock saints"
"1208208889","","","","","2009-02-13 23:18:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Fcking fantastic Friday in crew land. No neon clothing this time though"
"1206724972","","","","","2009-02-13 15:49:42 +0000","web","????"
"1203637338","","7274972","","","2009-02-12 18:49:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@bingopajamas @jaywhycee I've been purging my goog reader to only include tech/book/comic blogs where I read at least 3 full articles a week"
"1203006975","","","","","2009-02-12 15:54:01 +0000","web","Which Lantern Corps do you deserve to join? http://twxr.us/2th"
"1202793783","","","","","2009-02-12 14:47:52 +0000","web","Google Proves Humanity Is Sick and Sad, Yet Absolutely Hilarious http://twxr.us/2tg"
"1202568054","1202484366","19374881","","","2009-02-12 13:28:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jacksonps4 torture it until it talks... at least thats what jack bauer would do"
"1197882529","","","","","2009-02-11 03:17:33 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","thinking of selling my Dell XPS M1530 and getting a netbook, but which one... hmmmm"
"1197528413","","14530593","","","2009-02-11 01:00:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@plater which magic hat? Number 9 is the best"
"1194142618","","14577213","","","2009-02-10 02:33:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@timmaio have fun! If you need ideas for great places to go in Tokyo let me know"
"1192163055","","","","","2009-02-09 15:43:15 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Midnight Watchmen IMAX tickets... ORDERED!!"
"1192001843","","","","","2009-02-09 14:49:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","registered for Crash-B's, Lightweight Open Men"
"1190185817","","","","","2009-02-09 00:12:08 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","According to 30 rock. Lehman Brothers is reopening under the direction of Tracy Jordan!"
"1189404533","","","","","2009-02-08 18:33:04 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Just got Geoff Johns to sign the entire Thy Kingdom Come run of JSA"
"1187074894","","","","","2009-02-07 19:56:12 +0000","<a href=""http://brightkite.com/"" rel=""nofollow"">Brightkite</a>","Just met one of the Boondock Saints!! #nycc - Photo: http://bkite.com/04qbh"
"1186819637","","8106302","","","2009-02-07 18:06:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@jaflanagan @ronxo @ifanboy are you guys wandering or staying in one place?"
"1186576481","","","","","2009-02-07 16:22:11 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Watching the first 18 mins of watchmen!!!!"
"1186297016","","","","","2009-02-07 14:05:49 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Comiccon day 2!! Meeting up with @mrblondeau @falcore000 and some friends from home. @ifanboy party after"
"1184896245","","","","","2009-02-06 23:33:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Sitting in the Vertigo panel. Lots of good things coming up from them #comiccon #nycomiccon"
"1184318373","","6428952","","","2009-02-06 20:08:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@Kingsley1 futurama screening is at 530 #nycomiccon"
"1184006525","","","","","2009-02-06 18:27:50 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At ComicCon!!"
"1183395063","","5969122","","","2009-02-06 15:16:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@iFanboy I get off work at 12 then I'm heading over"
"1180511052","","","","","2009-02-05 18:18:00 +0000","web","Halo Wars demo is out"
"1180159132","","8106302","","","2009-02-05 16:28:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@JAFlanagan I'm also on a mission to finish Final Crisis"
"1179784210","","","","","2009-02-05 14:29:32 +0000","web","learning HP OpenView ServiceCenter"
"1177740454","","19374881","","","2009-02-04 22:00:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@jacksonps4 sounds delish!"
"1177198042","","","","","2009-02-04 19:00:07 +0000","web","my house is on youtube! http://tinyurl.com/cgcjer"
