"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263735869796663297","","","","","2012-10-31 20:15:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The Death of Daily Deals: Why the Groupon Bubble is Popping http://t.co/sG6b2E97","http://bit.ly/SvpS4r"
"263673509769793536","","","","","2012-10-31 16:07:18 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Gmail Takes a Page From the Desktop for New Compose Features  http://t.co/jM5mVDgO","http://bit.ly/Sk2NPw"
"263652407026782208","","","","","2012-10-31 14:43:26 +0000","web","Thank you @fuzemeeting for having skype dial-ins and saving our cell phone bills while we're working remote because of #sandy"
"263634580987322368","263632925290029056","7261092","","","2012-10-31 13:32:36 +0000","web","@jessicalippke @apumapho ooooo of course, right after @wlvrn gets me hooked on sparrow"
"263632309650075648","","","","","2012-10-31 13:23:35 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","GMAIL INBOX ZERO! cc @apumapho @jessicalippke"
"263625450960605184","","","","","2012-10-31 12:56:20 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","iOS users can now enjoy Google Voice search http://t.co/ZEOf4MdE","http://bit.ly/RstByT"
"263454587049091073","","","","","2012-10-31 01:37:22 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","RT @MTAInsider ""By midday tomorrow, we will be able to discuss a timetable for service restorations."" -MTA Chairman Joe Lhota"
"263449987906691072","","","263375384618356737","2373551","2012-10-31 01:19:06 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","RT @jakemarsh: Saying it now. If anyone should do Episode 7, it should be Joss freaking Whedon."
"263429640943697921","","","","","2012-10-30 23:58:15 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","Wut RT @waxpancake Disney just bought Lucasfilm, ILM, and Lucasarts for $4B. Star Wars Episode 7 coming in 2015. http://t.co/K5WLeww1","http://bit.ly/WZgSHb"
"263346067003805697","263345384536031232","1692901","","","2012-10-30 18:26:09 +0000","web","@The_PHP_Jedi NP. unless metro north comes back up, i'm stuck outside city anyway. planning on WFH the rest of the week"
"263344506592694272","263331204907020290","1692901","","","2012-10-30 18:19:57 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@The_PHP_Jedi #Sandy #NYC our office in 21 and 5th does not"
"263335642967187456","","17870251","","","2012-10-30 17:44:44 +0000","web","@johnbender the controls are irritating"
"263332379198889985","","7274972","","","2012-10-30 17:31:46 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","@bingopajamas ur missing the biggest WFH party ever. 9 of us here. though 8 might be imaginary"
"263322761269747712","","","","","2012-10-30 16:53:33 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","OMG: Chrono Trigger finally arrives on Android http://t.co/OYfcdbSX","http://bit.ly/TsrZWx"
"263307522734170112","","7274972","","","2012-10-30 15:53:00 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@bingopajamas pics?"
"263302996325191681","263302885020925952","2210141","","","2012-10-30 15:35:00 +0000","web","@LorenDavie you may be winning again"
"263302186040176640","","2210141","","","2012-10-30 15:31:49 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@LorenDavie?ill see your #sandy drinks and raise you steak http://t.co/vJ2DIgFo","http://twitter.com/timothybroder/status/263302186040176640/photo/1"
"263250608012791808","","","","","2012-10-30 12:06:50 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","RT @alexruthie Hurricane #Sandy... what a great #newsroom episode this will be #HBO"
"263100474465591296","263094188705447936","26280151","","","2012-10-30 02:10:15 +0000","web","@alexruthie I haven't checked that out yet, lmk how it is. just caught up on Dexter"
"263011128102248448","","","","","2012-10-29 20:15:14 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Try this IFTTT Recipe: Text me if the CDC reports a Zombie outbreak http://t.co/YKY2ISl8","http://bit.ly/S8kaTg"
"262996692058652672","","","262965438642790402","371458848","2012-10-29 19:17:52 +0000","web","RT @peoplepm: Lots of folks on the East Coast are working remotely today. Speak clearly and slowly on calls and mute yourself when not s ..."
"262955578475819008","262955416382734336","26280151","","","2012-10-29 16:34:30 +0000","web","@alexruthie @jessicalippke worst case i guess we exchange wed morning? though the trains might not be up by then..."
"262926914312880128","","","","","2012-10-29 14:40:35 +0000","web","hah, stuck out of the city, in webex for 6 hours today #aiaio #sandy cc @jessicalippke @TweetOnwards"
"262896528845316096","262896231976689664","7261092","","","2012-10-29 12:39:51 +0000","web","@jessicalippke @alexruthie it's deff my fave day :( but, at least I can use my person's costume if we get suck out of the city through wed"
"262895746431455233","","26280151","","","2012-10-29 12:36:44 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","@alexruthie #sandy is really trying to fuck with #aiaio Halloween"
"262589016656990210","262588461108838401","7274972","","","2012-10-28 16:17:54 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@bingopajamas #sandy Wfh party?"
"262565055952982018","","","","","2012-10-28 14:42:42 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","RT @NotifyNYC MTA subway and rail will be suspended as of tonight at 7PM.  MTA bus will be suspended tonight at 9PM http://t.co/x1awBMj8","http://www.mta.info"
