"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"302064863990124546","302064689167355906","233577376","","","2013-02-14 14:40:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@XFIT4L no prob! Sorry I missed it"
"302062749796687872","302060513003704320","7261092","","","2013-02-14 14:32:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jessicalippke @XFIT4L yay!"
"302060922644606976","301890286378971139","26280151","","","2013-02-14 14:25:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@alexruthie I just read this now. And thought you meant Levine, and got excited. Now I haz a sad"
"302059799372247040","301830580411187201","63988011","","","2013-02-14 14:20:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@_geraint nice! Cc @jacksonps4"
"302053249123504130","301808047943217153","812804","","","2013-02-14 13:54:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ronxo  can?t believe how utterly cool that is. Congrats!"
"302052739800760320","301794687633731588","8106302","","","2013-02-14 13:52:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JAFlanagan yes. Also holds true for when you hold the door for someone and they say nothing"
"302051627668484096","","7274972","","","2013-02-14 13:48:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bingopajamas continue tradition of waking dead valentines day?"
"301855830553292801","","","","","2013-02-14 00:50:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Awesome pre-valentines day dinner surprise from @bingopajamas! Now for sushi! http://t.co/MQaFf3li","http://twitter.com/timothybroder/status/301855830553292801/photo/1"
"301830945466617856","","","301769234487332864","10350","2013-02-13 23:11:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Veronica: Congrats to @ryan, @peterrojas and the entire @gdgt team! http://t.co/O2qRTVWw","http://blog.gdgt.com/aol-adds-gdgt-to-its-have-list/"
"301785218564632576","301751842008887296","27530178","","","2013-02-13 20:09:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@Pocket sorry if this is a dumb question, is there a way to manage/view tags on iOS?"
"301784495357587456","","","301740237481185281","371458848","2013-02-13 20:06:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @peoplepm: MT @colleengarton When a team member has a personal or family emergency, that should take precedence over your project sch ..."
"301747950453919744","","","","","2013-02-13 17:41:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @SteveStreza: Opera switching to WebKit. Won't matter, you weren't testing in it anyway."
"301708352906485760","301707066177880064","246488288","","","2013-02-13 15:04:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@TweetOnwards you?ve loved here long enough. It?s ok"
"301704102042271745","","","","","2013-02-13 14:47:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Tough times for @TweetOnwards at @aiaio http://t.co/estxELwE","http://twitter.com/timothybroder/status/301704102042271745/photo/1"
