"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1986141560","","","","","2009-06-01 01:23:21 +0000","web","I just wounded @peterubriaco in an assassination attempt. #spymaster http://bit.ly/playspy"
"1985577347","","","","","2009-06-01 00:22:20 +0000","web","I just reached level 3. #spymaster http://bit.ly/playspy"
"1984902472","","","","","2009-05-31 23:02:07 +0000","web","http://twitpic.com/6d9dh - Indoor grill? Um yes! Thank you @brainslink and @wondraa!!"
"1984356976","","","","","2009-05-31 21:57:01 +0000","web","I just wounded @twit2gTalk in an assassination attempt. #spymaster http://bit.ly/playspy"
"1984252355","","","","","2009-05-31 21:44:30 +0000","web","anyone need spymaster invites?"
"1984250538","","5768872","","","2009-05-31 21:44:17 +0000","web","@garyvee congrats!"
"1983178295","","20249175","","","2009-05-31 19:39:21 +0000","web","@Falcore000 wacha reading?"
"1981742966","","","","","2009-05-31 16:47:59 +0000","web","Helping @mrblondeau move to astoria. Big moving weekend. @firstaidkit @woxidu @jaywhycee are moving too!"
"1980795716","","13675252","","","2009-05-31 14:41:42 +0000","web","@mrblondeau @bingopajamas I'm hurt :("
"1979990304","","","","","2009-05-31 12:17:28 +0000","web","good morning #crossfit!"
"1975813733","","","","","2009-05-30 22:57:36 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/6alw5 - @bingopajamas is ready to cook!"
"1972880889","1972773338","589903","","","2009-05-30 17:03:43 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@brandice true blood is SUCH a good show!"
"1972039579","1972016419","8106302","","","2009-05-30 15:26:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@JAFlanagan yeah they just tacked Hancock II onto the end of the first one"
"1964951843","","","","","2009-05-29 22:04:50 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Terminator!!"
"1963549819","","40971936","","","2009-05-29 19:53:33 +0000","web","@playspymaster I want an invite!"
"1949126977","","14413075","","","2009-05-28 16:50:22 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@alexalbrecht the best way to protect your pin when at an ATM http://tinyurl.com/pprsxr"
"1947822449","","","","","2009-05-28 14:45:57 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Dear MTA, Thanks for the Fare hike, http://www.mta.info/mta/09/ love, Tim"
"1947345363","","","","","2009-05-28 13:58:42 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Have dual+ monitors? want some extra taskbar/feature mojo? check out multimon http://tinyurl.com/douxs"
"1939199959","","","","","2009-05-27 20:07:40 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/62lqm - Moving desks today, hoarding monitors. Not sure what configuration I want yet so taking them all (24"" and 19"")"
"1938469265","","14424198","","","2009-05-27 18:31:05 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@jaywhycee normally I'd be in, but we're on vacation that week"
"1938389913","","5969122","","","2009-05-27 18:23:23 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@ifanboy are you guys going to be at webster hall on june 4th? (Diggnation)"
"1938388700","","","","","2009-05-27 18:23:16 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@rich_fallon so jealous! I want to row!"
"1936704521","","","","","2009-05-27 15:31:15 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","5k time http://bit.ly/rAEzU
 #crossfit"
"1936310827","","13357022","","","2009-05-27 14:50:17 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@Remender congradulations!"
"1917808698","","","","","2009-05-25 23:55:58 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","RT @bingopajamas: Score this @Threadless #twittertee submission! http://thrdl.es/~/51H (because my friend @tbenz is so damn profound.)"
"1916698684","","812804","","","2009-05-25 21:45:37 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@ronxo watching all 3 extended lord of the rings back to back to back is painfull. but oh so good"
"1913421354","","","","","2009-05-25 15:52:18 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Registered for the Disneyworld Marathon. Jan 10"
"1897467905","","","","","2009-05-23 23:00:04 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Star trek. Round 2"
"1895879224","","","","","2009-05-23 19:31:24 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","First BBQ of the year. Mmmmm homemade JD sauce"
"1887163902","","","","","2009-05-22 21:43:12 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Lunch at Ben's chilly bowl... Beers at the Brickskeller... Over 600 of them. Good times"
"1885289564","","","","","2009-05-22 18:31:43 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Heelllooooooo DC. Its been a while"
"1873286770","","14577213","","","2009-05-21 17:38:14 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@timmaio that was a good race"
"1858907343","","","","","2009-05-20 13:09:09 +0000","web","live Diggnation on June 4th in NY? um, yes please"
"1847722603","","","","","2009-05-19 14:40:19 +0000","web","Just entered to win a Palm Pre. Just follow @prethinking and retweet. http://tinyurl.com/dxqjmy #winapre"
"1838988237","","7274972","","","2009-05-18 19:27:56 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@bingopajamas get the thinkpad!"
"1836842059","","","","","2009-05-18 15:41:59 +0000","web","Tonight is probably going to hurt http://bit.ly/TBL3h
 #crossfit #rowing"
"1830066770","","","","","2009-05-17 23:02:25 +0000","web","ordering some Chinese from @SeamlessWeb and watching Star Trek: Generations with @bingopajamas"
"1829140395","1828552191","14630261","","","2009-05-17 21:08:37 +0000","web","@awienick not a bad idea.  I have to find the codebase, its on a backup from when I sold my laptop"
"1821034592","","","","","2009-05-16 23:17:29 +0000","<a href=""http://www.tinytwitter.com/"" rel=""nofollow"">TinyTwitter</a>","Retweet @bingopajamas Star Trek in IMAX was so so awesome!!"
