"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"86114323906310145","","","","","2011-06-29 16:50:29 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","BEST.MOVIE.REVIEW.EVER (transformers 3) http://on.io9.com/lCtCMK"
"86109220239458304","","","","","2011-06-29 16:30:12 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","anyone have a google+ invite?"
"84767764371349504","","","","","2011-06-25 23:39:44 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Dinner with my uncles at the same place my father's bachelor party was 40 years ago (@ Villa Nova E) http://4sq.com/mHyIyU"
"84410889196941312","","","84405834230153216","11740902","2011-06-25 00:01:38 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd</a>","RT @tferriss: Here's why the scale fails -- witness 155 lbs. vs. 155 lbs.: http://bit.ly/jnrmeT"
"84405034753855488","","7274972","","","2011-06-24 23:38:23 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","@bingopajamas http://twitpic.com/5gbd1k - Yessss"
"82870515420762112","82867782034796544","14271639","","","2011-06-20 18:00:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@FirstAidKit so do doctors get the whole ""don't touch boobs"" talk?"
"82841624815747072","","","","","2011-06-20 16:05:57 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I want to win a #snackattack from @SeamlessWeb this afternoon!"
"82176550476316672","","6428952","","","2011-06-18 20:03:11 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","@Kingsley1 is getting married! (@ St. Nicholas Orthodox Church) http://4sq.com/jGUgbs"
"81763303940046848","","","","","2011-06-17 16:41:05 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Marriage license obtained!"
"81440473817948160","81438537471361024","188400616","","","2011-06-16 19:18:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@skyraider37 thanks!"
"81430948557762560","81417749959684096","188400616","","","2011-06-16 18:40:25 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@skyraider37 ok thanks. played with any good ones? looking through the market/xda now"
"81373590578147328","","188400616","","","2011-06-16 14:52:30 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@skyraider37 fiance thinks the stock incredible camera is meh but doesn't want to root to get a diff rom/driver. Any suggestions?"
"81126618646589440","","","81112589341429760","110859134","2011-06-15 22:31:07 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @whole9life: No further explanation required.  http://twitpic.com/5c1yt6"
"80791682362249216","80789825988464641","11740902","","","2011-06-15 00:20:12 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@tferriss hah, you brought down the site"
"80791046023426048","76364869888253952","23994136","","","2011-06-15 00:17:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@fitchicnyc timothy.broder at gmail"
"80351513326780416","","","","","2011-06-13 19:11:08 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","got tickets to #gothamjs!"
"79290885665337344","","14271639","","","2011-06-10 20:56:34 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd</a>","@FirstAidKit congratulations!"
"78899052338614272","","","78898935057494016","314117019","2011-06-09 18:59:34 +0000","web","RT @merlinrawr: boxes!! rawr!!!! http://yfrog.com/5plodvj"
"78149216794447873","","","","","2011-06-07 17:19:59 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","The Definitive Guide To The DC Comics Reboot http://bit.ly/kJV2TY"
"78102309007142912","","","78082113190105088","7274972","2011-06-07 14:13:36 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd</a>","RT @bingopajamas: iOS5 stole Android's swipe down notifications bar. I just said, ""Wait a fucking second,"" out loud, to myself. Still no ..."
"77043673807847424","","","","","2011-06-04 16:06:57 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Nom (@ Eggspectations D?jeuner & Caf?) http://4sq.com/mpt6v9"
"76418274451132416","","","","","2011-06-02 22:41:51 +0000","<a href=""http://getglue.com"" rel=""nofollow"">GetGlue.com</a>","Bachelor party prep on the train! http://bit.ly/m1CVyE @GetGlue #TheHangover"
"76043937265106946","76036974724657152","19374881","","","2011-06-01 21:54:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jacksonps4 thanks!! awesome!!!"
"76031593940131840","","","","","2011-06-01 21:05:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","hell yes! RT @Mrblondeau: @broderboy 15 hrs 955 min 57304 sec till #timmytime"
"76015080701038593","","","","","2011-06-01 19:59:42 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>","Google +1 rolls out for all sites http://bit.ly/jBnGjO"
"75989597766680576","75740031708430336","8938812","","","2011-06-01 18:18:26 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd</a>","@duckumu which ones did you get? I have KSOs"
"75973512988332032","75970585276067841","23994136","","","2011-06-01 17:14:31 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@fitchicnyc whats up?"
